train_no,station_code,prev_delay_bucket,predicted_delay_min
12785,DBU,120+,85.9
12785,DHNE,0-5,17.6
12785,DHNE,5-15,17.9
12785,DHNE,15-30,18.6
12785,DHNE,30-60,25.3
12785,DHNE,60-120,35.8
12785,DHNE,120+,55.2
12785,DMM,0-5,20.6
12785,DMM,5-15,21.0
12785,DMM,15-30,21.8
12785,DMM,30-60,28.1
12785,DMM,60-120,39.8
12785,DMM,120+,60.0
12785,GBD,0-5,37.7
12785,GBD,5-15,38.0
12785,GBD,15-30,38.6
12785,GBD,30-60,45.5
12785,GBD,60-120,60.1
12785,GBD,120+,79.8
12785,GWD,0-5,33.0
12785,GWD,5-15,33.3
12785,GWD,15-30,34.1
12785,GWD,30-60,40.7
12785,GWD,60-120,55.2
12785,GWD,120+,74.5
12785,GY,0-5,22.4
12785,GY,5-15,22.7
12785,GY,15-30,23.5
12785,GY,30-60,30.7
12785,GY,60-120,43.2
12785,GY,120+,59.8
12785,HUP,0-5,36.3
12785,HUP,5-15,36.6
12785,HUP,15-30,37.2
12785,HUP,30-60,43.5
12785,HUP,60-120,58.7
12785,HUP,120+,77.2
12785,JCL,0-5,16.3
12785,JCL,5-15,16.6
12785,JCL,15-30,17.3
12785,JCL,30-60,24.5
12785,JCL,60-120,32.5
12785,JCL,120+,48.3
12785,KCG,0-5,3.4
12785,KCG,5-15,3.4
12785,KCG,15-30,3.9
12785,KCG,30-60,6.8
12785,KCG,60-120,19.4
12785,KCG,120+,39.3
12785,KGI,0-5,45.3
12785,KGI,5-15,45.6
12785,KGI,15-30,45.7
12785,KGI,30-60,52.6
12785,KGI,60-120,69.6
12785,KGI,120+,101.0
12785,KRNT,0-5,35.7
12785,KRNT,5-15,36.0
12785,KRNT,15-30,36.7
12785,KRNT,30-60,43.1
12785,KRNT,60-120,58.5
12785,KRNT,120+,78.5
12785,MBNR,0-5,23.8
12785,MBNR,5-15,24.2
12785,MBNR,15-30,25.0
12785,MBNR,30-60,31.4
12785,MBNR,60-120,43.7
12785,MBNR,120+,61.3
12785,MYA,0-5,49.1
12785,MYA,5-15,49.4
12785,MYA,15-30,49.1
12785,MYA,30-60,56.1
12785,MYA,60-120,74.4
12785,MYA,120+,105.9
12785,MYS,0-5,10.7
12785,MYS,5-15,11.0
12785,MYS,15-30,11.7
12785,MYS,30-60,17.8
12785,MYS,60-120,23.2
12785,MYS,120+,34.1
12785,PKD,0-5,31.6
12785,PKD,5-15,31.9
12785,PKD,15-30,32.6
12785,PKD,30-60,38.9
12785,PKD,60-120,51.8
12785,PKD,120+,70.1
12785,RMGM,0-5,47.7
12785,RMGM,5-15,48.0
12785,RMGM,15-30,48.1
12785,RMGM,30-60,55.0
12785,RMGM,60-120,72.0
12785,RMGM,120+,103.5
12785,SBC,0-5,42.2
12785,SBC,5-15,42.5
12785,SBC,15-30,42.8
12785,SBC,30-60,49.6
12785,SBC,60-120,66.4
12785,SBC,120+,96.1
12785,YNK,0-5,37.0
12785,YNK,5-15,37.3
12785,YNK,15-30,37.9
12785,YNK,30-60,44.6
12785,YNK,60-120,59.1
12785,YNK,120+,78.7
12786,AP,0-5,3.8
12786,AP,5-15,3.8
12786,AP,15-30,4.0
12786,AP,30-60,7.8
12786,AP,60-120,20.8
12786,AP,120+,39.4
12786,ATP,0-5,14.7
12786,ATP,5-15,14.8
12786,ATP,15-30,14.8
12786,ATP,30-60,21.6
12786,ATP,60-120,31.6
12786,ATP,120+,42.8
12786,BNC,0-5,15.5
12786,BNC,5-15,15.6
12786,BNC,15-30,15.8
12786,BNC,30-60,23.1
12786,BNC,60-120,32.9
12786,BNC,120+,45.3
12786,DBU,0-5,26.7
12786,DBU,5-15,26.8
12786,DBU,15-30,27.3
12786,DBU,30-60,35.8
12786,DBU,60-120,50.3
12786,DBU,120+,71.4
12786,DHNE,0-5,14.7
12786,DHNE,5-15,14.7
12786,DHNE,15-30,15.0
12786,DHNE,30-60,22.3
12786,DHNE,60-120,32.4
12786,DHNE,120+,45.4
12786,DMM,0-5,12.1
12786,DMM,5-15,12.1
12786,DMM,15-30,12.4
12786,DMM,30-60,18.4
12786,DMM,60-120,27.6
12786,DMM,120+,38.8
12786,GBD,0-5,30.5
12786,GBD,5-15,30.6
12786,GBD,15-30,31.1
12786,GBD,30-60,38.4
12786,GBD,60-120,53.1
12786,GBD,120+,71.0
12786,GWD,0-5,33.7
12786,GWD,5-15,33.7
12786,GWD,15-30,34.3
12786,GWD,30-60,41.9
12786,GWD,60-120,59.2
12786,GWD,120+,79.6
12786,GY,0-5,18.3
12786,GY,5-15,18.3
12786,GY,15-30,18.8
12786,GY,30-60,25.2
12786,GY,60-120,35.7
12786,GY,120+,46.1
12786,HUP,0-5,33.3
12786,HUP,5-15,33.3
12786,HUP,15-30,33.8
12786,HUP,30-60,40.8
12786,HUP,60-120,56.1
12786,HUP,120+,74.4
12786,JCL,0-5,34.5
12786,JCL,5-15,34.6
12786,JCL,15-30,35.2
12786,JCL,30-60,42.9
12786,JCL,60-120,59.6
12786,JCL,120+,78.9
12786,KCG,0-5,10.0
12786,KCG,5-15,10.0
12786,KCG,15-30,10.4
12786,KCG,30-60,14.9
12786,KCG,60-120,22.1
12786,KCG,120+,26.2
12786,KGI,0-5,23.1
12786,KGI,5-15,23.2
12786,KGI,15-30,23.7
12786,KGI,30-60,30.5
12786,KGI,60-120,43.2
12786,KGI,120+,55.5
12786,KRNT,0-5,26.5
12786,KRNT,5-15,26.6
12786,KRNT,15-30,27.1
12786,KRNT,30-60,34.1
12786,KRNT,60-120,48.5
12786,KRNT,120+,65.3
12786,MBNR,0-5,35.2
12786,MBNR,5-15,35.2
12786,MBNR,15-30,35.8
12786,MBNR,30-60,43.4
12786,MBNR,60-120,60.7
12786,MBNR,120+,82.6
12786,MYA,0-5,12.7
12786,MYA,5-15,12.7
12786,MYA,15-30,13.0
12786,MYA,30-60,18.2
12786,MYA,60-120,26.2
12786,MYA,120+,32.9
12786,MYS,0-5,2.9
12786,MYS,5-15,3.0
12786,MYS,15-30,3.3
12786,MYS,30-60,6.6
12786,MYS,60-120,19.8
12786,MYS,120+,41.1
12786,PKD,0-5,33.2
12786,PKD,5-15,33.3
12786,PKD,15-30,33.8
12786,PKD,30-60,40.8
12786,PKD,60-120,55.3
12786,PKD,120+,73.0
12786,RMGM,0-5,13.6
12786,RMGM,5-15,13.6
12786,RMGM,15-30,13.9
12786,RMGM,30-60,19.3
12786,RMGM,60-120,26.6
12786,RMGM,120+,35.2
12786,SBC,0-5,13.5
12786,SBC,5-15,13.5
12786,SBC,15-30,13.8
12786,SBC,30-60,19.3
12786,SBC,60-120,26.7
12786,SBC,120+,34.9
12786,YNK,0-5,22.9
12786,YNK,5-15,23.0
12786,YNK,15-30,23.5
12786,YNK,30-60,30.2
12786,YNK,60-120,40.6
12786,YNK,120+,52.5
12791,ARA,0-5,29.2
12791,ARA,5-15,29.2
12791,ARA,15-30,29.2
12791,ARA,30-60,33.1
12791,ARA,60-120,55.3
12791,ARA,120+,91.2
12791,BHLP,0-5,13.6
12791,BHLP,5-15,13.6
12791,BHLP,15-30,13.3
12791,BHLP,30-60,19.4
12791,BHLP,60-120,36.3
12791,BHLP,120+,72.9
12791,BPA,0-5,30.4
12791,BPA,5-15,30.4
12791,BPA,15-30,31.0
12791,BPA,30-60,38.2
12791,BPA,60-120,69.9
12791,BPA,120+,117.8
12791,BPQ,0-5,10.1
12791,BPQ,5-15,10.1
12791,BPQ,15-30,10.5
12791,BPQ,30-60,15.6
12791,BPQ,60-120,34.4
12791,BPQ,120+,65.9
12791,BSB,0-5,15.5
12791,BSB,5-15,15.5
12791,BSB,15-30,16.0
12791,BSB,30-60,22.9
12791,BSB,60-120,44.0
12791,BSB,120+,86.8
12791,BXR,0-5,19.6
12791,BXR,5-15,19.6
12791,BXR,15-30,20.2
12791,BXR,30-60,27.1
12791,BXR,60-120,50.2
12791,BXR,120+,92.0
12791,BZU,0-5,43.0
12791,BZU,5-15,43.0
12791,BZU,15-30,44.0
12791,BZU,30-60,52.6
12791,BZU,60-120,88.4
12791,BZU,120+,144.0
12791,CD,0-5,12.6
12791,CD,5-15,12.6
12791,CD,15-30,12.9
12791,CD,30-60,18.2
12791,CD,60-120,35.1
12791,CD,120+,70.1
12791,DDU,0-5,11.6
12791,DDU,5-15,11.6
12791,DDU,15-30,11.9
12791,DDU,30-60,16.8
12791,DDU,60-120,34.9
12791,DDU,120+,69.0
12791,DLN,0-5,19.8
12791,DLN,5-15,19.8
12791,DLN,15-30,20.3
12791,DLN,30-60,26.6
12791,DLN,60-120,49.3
12791,DLN,120+,90.9
12791,DNR,0-5,8.6
12791,DNR,5-15,8.6
12791,DNR,15-30,8.9
12791,DNR,30-60,13.1
12791,DNR,60-120,30.3
12791,DNR,120+,58.3
12791,ET,0-5,21.2
12791,ET,5-15,21.2
12791,ET,15-30,21.7
12791,ET,30-60,28.5
12791,ET,60-120,53.6
12791,ET,120+,96.9
12791,GDYA,0-5,43.6
12791,GDYA,5-15,43.6
12791,GDYA,15-30,44.6
12791,GDYA,30-60,53.4
12791,GDYA,60-120,88.8
12791,GDYA,120+,144.0
12791,GYN,0-5,19.0
12791,GYN,5-15,19.0
12791,GYN,15-30,19.4
12791,GYN,30-60,25.9
12791,GYN,60-120,48.8
12791,GYN,120+,92.0
12791,JBP,0-5,31.4
12791,JBP,5-15,31.4
12791,JBP,15-30,32.1
12791,JBP,30-60,39.1
12791,JBP,60-120,70.5
12791,JBP,120+,117.7
12791,KATL,0-5,35.6
12791,KATL,5-15,35.7
12791,KATL,15-30,36.4
12791,KATL,30-60,44.1
12791,KATL,60-120,76.0
12791,KATL,120+,127.9
12791,KTE,0-5,44.5
12791,KTE,5-15,44.6
12791,KTE,15-30,45.5
12791,KTE,30-60,53.8
12791,KTE,60-120,87.6
12791,KTE,120+,141.9
12791,KZJ,0-5,20.2
12791,KZJ,5-15,20.2
12791,KZJ,15-30,20.7
12791,KZJ,30-60,27.2
12791,KZJ,60-120,49.0
12791,KZJ,120+,89.0
12791,MCI,0-5,20.1
12791,MCI,5-15,20.1
12791,MCI,15-30,20.6
12791,MCI,30-60,27.1
12791,MCI,60-120,49.0
12791,MCI,120+,88.9
12791,MYR,0-5,52.0
12791,MYR,5-15,52.0
12791,MYR,15-30,52.9
12791,MYR,30-60,61.1
12791,MYR,60-120,94.9
12791,MYR,120+,148.2
12791,NGP,0-5,32.2
12791,NGP,5-15,32.2
12791,NGP,15-30,32.9
12791,NGP,30-60,39.8
12791,NGP,60-120,69.2
12791,NGP,120+,113.2
12791,PDPL,0-5,19.4
12791,PDPL,5-15,19.4
12791,PDPL,15-30,19.8
12791,PDPL,30-60,26.3
12791,PDPL,60-120,49.6
12791,PDPL,120+,92.3
12791,PRRB,0-5,14.5
12791,PRRB,5-15,14.5
12791,PRRB,15-30,14.9
12791,PRRB,30-60,20.8
12791,PRRB,60-120,39.3
12791,PRRB,120+,79.5
12791,PRYJ,0-5,16.6
12791,PRYJ,5-15,16.6
12791,PRYJ,15-30,17.0
12791,PRYJ,30-60,23.2
12791,PRYJ,60-120,43.3
12791,PRYJ,120+,84.3
12791,RDM,0-5,21.4
12791,RDM,5-15,21.4
12791,RDM,15-30,21.9
12791,RDM,30-60,28.4
12791,RDM,60-120,50.9
12791,RDM,120+,91.6
12791,SC,0-5,3.4
12791,SC,5-15,3.4
12791,SC,15-30,3.4
12791,SC,30-60,5.8
12791,SC,60-120,15.1
12791,SC,120+,33.4
12791,SEGM,0-5,28.5
12791,SEGM,5-15,28.5
12791,SEGM,15-30,29.0
12791,SEGM,30-60,35.4
12791,SEGM,60-120,64.4
12791,SEGM,120+,108.7
12791,SKZR,0-5,32.4
12791,SKZR,5-15,32.4
12791,SKZR,15-30,33.1
12791,SKZR,30-60,40.4
12791,SKZR,60-120,72.6
12791,SKZR,120+,123.6
12791,STA,0-5,53.0
12791,STA,5-15,53.0
12791,STA,15-30,53.9
12791,STA,30-60,61.7
12791,STA,60-120,96.8
12791,STA,120+,150.2
12792,ARA,0-5,27.6
12792,ARA,5-15,27.7
12792,ARA,15-30,28.0
12792,ARA,30-60,32.3
12792,ARA,60-120,57.2
12792,ARA,120+,95.8
12792,BHLP,0-5,3.2
12792,BHLP,5-15,3.3
12792,BHLP,15-30,3.3
12792,BHLP,30-60,6.8
12792,BHLP,60-120,19.5
12792,BHLP,120+,43.3
12792,BPA,0-5,32.1
12792,BPA,5-15,32.1
12792,BPA,15-30,32.6
12792,BPA,30-60,40.2
12792,BPA,60-120,73.0
12792,BPA,120+,121.6
12792,BPQ,0-5,10.7
12792,BPQ,5-15,10.8
12792,BPQ,15-30,11.1
12792,BPQ,30-60,17.0
12792,BPQ,60-120,36.4
12792,BPQ,120+,70.4
12792,BSB,0-5,3.2
12792,BSB,5-15,3.2
12792,BSB,15-30,3.3
12792,BSB,30-60,7.0
12792,BSB,60-120,19.7
12792,BSB,120+,44.3
12792,BXR,0-5,25.1
12792,BXR,5-15,25.1
12792,BXR,15-30,25.5
12792,BXR,30-60,32.9
12792,BXR,60-120,60.6
12792,BXR,120+,103.5
12792,BZU,0-5,34.0
12792,BZU,5-15,34.0
12792,BZU,15-30,34.8
12792,BZU,30-60,42.6
12792,BZU,60-120,75.9
12792,BZU,120+,125.4
12792,CD,0-5,44.6
12792,CD,5-15,44.6
12792,CD,15-30,45.5
12792,CD,30-60,53.1
12792,CD,60-120,88.6
12792,CD,120+,144.1
12792,DDU,0-5,6.1
12792,DDU,5-15,6.2
12792,DDU,15-30,6.5
12792,DDU,30-60,10.0
12792,DDU,60-120,26.8
12792,DDU,120+,54.2
12792,DLN,0-5,28.6
12792,DLN,5-15,28.6
12792,DLN,15-30,29.1
12792,DLN,30-60,35.9
12792,DLN,60-120,65.3
12792,DLN,120+,110.1
12792,DNR,0-5,3.9
12792,DNR,5-15,3.9
12792,DNR,15-30,4.0
12792,DNR,30-60,7.3
12792,DNR,60-120,20.9
12792,DNR,120+,44.5
12792,ET,0-5,7.7
12792,ET,5-15,7.8
12792,ET,15-30,8.1
12792,ET,30-60,12.5
12792,ET,60-120,28.9
12792,ET,120+,57.7
12792,GDYA,0-5,20.4
12792,GDYA,5-15,20.5
12792,GDYA,15-30,20.9
12792,GDYA,30-60,27.7
12792,GDYA,60-120,52.2
12792,GDYA,120+,94.6
12792,GYN,0-5,6.4
12792,GYN,5-15,6.4
12792,GYN,15-30,6.7
12792,GYN,30-60,10.2
12792,GYN,60-120,26.7
12792,GYN,120+,53.1
12792,JBP,0-5,34.2
12792,JBP,5-15,34.2
12792,JBP,15-30,34.9
12792,JBP,30-60,42.4
12792,JBP,60-120,74.2
12792,JBP,120+,122.7
12792,JMKT,0-5,52.4
12792,JMKT,5-15,52.4
12792,JMKT,15-30,53.3
12792,JMKT,30-60,61.2
12792,JMKT,60-120,96.1
12792,JMKT,120+,149.1
12792,KTE,0-5,30.0
12792,KTE,5-15,30.0
12792,KTE,15-30,30.4
12792,KTE,30-60,37.3
12792,KTE,60-120,66.9
12792,KTE,120+,111.3
12792,KZJ,0-5,41.8
12792,KZJ,5-15,41.8
12792,KZJ,15-30,42.4
12792,KZJ,30-60,49.8
12792,KZJ,60-120,83.5
12792,KZJ,120+,137.3
12792,MCI,0-5,34.6
12792,MCI,5-15,34.6
12792,MCI,15-30,35.2
12792,MCI,30-60,42.7
12792,MCI,60-120,74.2
12792,MCI,120+,123.3
12792,MYR,0-5,8.9
12792,MYR,5-15,8.9
12792,MYR,15-30,9.2
12792,MYR,30-60,13.9
12792,MYR,60-120,29.7
12792,MYR,120+,58.5
12792,NGP,0-5,21.3
12792,NGP,5-15,21.3
12792,NGP,15-30,21.7
12792,NGP,30-60,28.0
12792,NGP,60-120,49.8
12792,NGP,120+,87.2
12792,PDPL,0-5,43.6
12792,PDPL,5-15,43.6
12792,PDPL,15-30,44.5
12792,PDPL,30-60,52.5
12792,PDPL,60-120,87.3
12792,PDPL,120+,141.8
12792,PRRB,0-5,10.8
12792,PRRB,5-15,10.8
12792,PRRB,15-30,11.1
12792,PRRB,30-60,16.0
12792,PRRB,60-120,34.4
12792,PRRB,120+,66.1
12792,PRYJ,0-5,10.6
12792,PRYJ,5-15,10.6
12792,PRYJ,15-30,10.9
12792,PRYJ,30-60,15.9
12792,PRYJ,60-120,34.2
12792,PRYJ,120+,66.3
12792,RDM,0-5,41.8
12792,RDM,5-15,41.8
12792,RDM,15-30,42.4
12792,RDM,30-60,49.7
12792,RDM,60-120,83.0
12792,RDM,120+,136.3
12792,SC,0-5,8.4
12792,SC,5-15,8.4
12792,SC,15-30,8.7
12792,SC,30-60,13.0
12792,SC,60-120,28.4
12792,SC,120+,55.4
12792,SEGM,0-5,35.6
12792,SEGM,5-15,35.6
12792,SEGM,15-30,36.2
12792,SEGM,30-60,43.3
12792,SEGM,60-120,75.1
12792,SEGM,120+,124.4
12792,SKZR,0-5,20.2
12792,SKZR,5-15,20.2
12792,SKZR,15-30,20.7
12792,SKZR,30-60,27.4
12792,SKZR,60-120,51.2
12792,SKZR,120+,93.6
12792,STA,0-5,9.2
12792,STA,5-15,9.2
12792,STA,15-30,9.4
12792,STA,30-60,14.1
12792,STA,60-120,30.2
12792,STA,120+,57.7
12801,ANVT,0-5,54.7
12801,ANVT,5-15,54.7
12801,ANVT,15-30,53.8
12801,ANVT,30-60,53.8
12801,ANVT,60-120,83.2
12801,ANVT,120+,114.7
12801,AUBR,0-5,45.3
12801,AUBR,5-15,45.3
12801,AUBR,15-30,44.5
12801,AUBR,30-60,48.6
12801,AUBR,60-120,81.8
12801,AUBR,120+,128.4
12801,BBM,0-5,59.2
12801,BBM,5-15,59.2
12801,BBM,15-30,58.4
12801,BBM,30-60,59.7
12801,BBM,60-120,91.0
12801,BBM,120+,132.0
12801,BBS,0-5,30.0
12801,BBS,5-15,30.1
12801,BBS,15-30,29.2
12801,BBS,30-60,33.0
12801,BBS,60-120,57.3
12801,BBS,120+,97.4
12801,BBU,0-5,52.1
12801,BBU,5-15,52.2
12801,BBU,15-30,51.4
12801,BBU,30-60,53.3
12801,BBU,60-120,88.0
12801,BBU,120+,135.4
12801,BHC,0-5,44.6
12801,BHC,5-15,44.6
12801,BHC,15-30,43.8
12801,BHC,30-60,47.7
12801,BHC,60-120,78.7
12801,BHC,120+,124.8
12801,BKSC,0-5,47.2
12801,BKSC,5-15,47.2
12801,BKSC,15-30,46.5
12801,BKSC,30-60,50.5
12801,BKSC,60-120,84.1
12801,BKSC,120+,130.5
12801,BLS,0-5,52.2
12801,BLS,5-15,52.3
12801,BLS,15-30,51.4
12801,BLS,30-60,56.0
12801,BLS,60-120,88.4
12801,BLS,120+,135.7
12801,CAR,0-5,26.5
12801,CAR,5-15,26.5
12801,CAR,15-30,25.6
12801,CAR,30-60,30.0
12801,CAR,60-120,54.4
12801,CAR,120+,95.8
12801,CNI,0-5,51.1
12801,CNI,5-15,51.1
12801,CNI,15-30,50.3
12801,CNI,30-60,53.7
12801,CNI,60-120,85.8
12801,CNI,120+,129.6
12801,CRP,0-5,35.2
12801,CRP,5-15,35.3
12801,CRP,15-30,35.0
12801,CRP,30-60,40.3
12801,CRP,60-120,70.6
12801,CRP,120+,116.0
12801,CTC,0-5,39.2
12801,CTC,5-15,39.3
12801,CTC,15-30,38.5
12801,CTC,30-60,42.9
12801,CTC,60-120,70.0
12801,CTC,120+,112.2
12801,DDU,0-5,30.1
12801,DDU,5-15,30.2
12801,DDU,15-30,29.4
12801,DDU,30-60,34.4
12801,DDU,60-120,62.4
12801,DDU,120+,106.6
12801,DOS,0-5,47.1
12801,DOS,5-15,47.1
12801,DOS,15-30,46.4
12801,DOS,30-60,51.0
12801,DOS,60-120,84.7
12801,DOS,120+,131.4
12801,FTP,0-5,38.2
12801,FTP,5-15,38.3
12801,FTP,15-30,37.6
12801,FTP,30-60,42.4
12801,FTP,60-120,72.7
12801,FTP,120+,118.1
12801,GAYA,0-5,36.9
12801,GAYA,5-15,36.9
12801,GAYA,15-30,36.2
12801,GAYA,30-60,41.6
12801,GAYA,60-120,72.0
12801,GAYA,120+,117.5
12801,GMO,0-5,39.9
12801,GMO,5-15,39.9
12801,GMO,15-30,39.1
12801,GMO,30-60,43.9
12801,GMO,60-120,72.4
12801,GMO,120+,117.3
12801,GOY,0-5,41.5
12801,GOY,5-15,41.6
12801,GOY,15-30,40.9
12801,GOY,30-60,45.7
12801,GOY,60-120,78.8
12801,GOY,120+,124.1
12801,GTS,0-5,64.4
12801,GTS,5-15,64.4
12801,GTS,15-30,63.8
12801,GTS,30-60,65.9
12801,GTS,60-120,97.9
12801,GTS,120+,136.1
12801,GZB,0-5,24.4
12801,GZB,5-15,24.4
12801,GZB,15-30,24.1
12801,GZB,30-60,29.6
12801,GZB,60-120,55.6
12801,GZB,120+,97.5
12801,HIJ,0-5,58.3
12801,HIJ,5-15,58.3
12801,HIJ,15-30,57.5
12801,HIJ,30-60,59.8
12801,HIJ,60-120,91.2
12801,HIJ,120+,129.8
12801,HZD,0-5,46.8
12801,HZD,5-15,46.8
12801,HZD,15-30,46.0
12801,HZD,30-60,50.3
12801,HZD,60-120,79.5
12801,HZD,120+,122.0
12801,JJKR,0-5,54.7
12801,JJKR,5-15,54.8
12801,JJKR,15-30,53.9
12801,JJKR,30-60,56.9
12801,JJKR,60-120,89.4
12801,JJKR,120+,135.2
12801,KQR,0-5,49.0
12801,KQR,5-15,49.1
12801,KQR,15-30,48.1
12801,KQR,30-60,53.0
12801,KQR,60-120,86.5
12801,KQR,120+,132.9
12801,KUR,0-5,26.3
12801,KUR,5-15,26.3
12801,KUR,15-30,25.2
12801,KUR,30-60,29.5
12801,KUR,60-120,52.0
12801,KUR,120+,86.1
12801,MZP,0-5,30.6
12801,MZP,5-15,30.6
12801,MZP,15-30,30.1
12801,MZP,30-60,35.6
12801,MZP,60-120,64.5
12801,MZP,120+,109.0
12801,PNME,0-5,43.3
12801,PNME,5-15,43.3
12801,PNME,15-30,42.3
12801,PNME,30-60,48.2
12801,PNME,60-120,80.6
12801,PNME,120+,126.1
12801,PRP,0-5,54.6
12801,PRP,5-15,54.6
12801,PRP,15-30,53.5
12801,PRP,30-60,56.0
12801,PRP,60-120,87.7
12801,PRP,120+,129.7
12801,PRR,0-5,58.0
12801,PRR,5-15,58.0
12801,PRR,15-30,56.9
12801,PRR,30-60,59.3
12801,PRR,60-120,90.3
12801,PRR,120+,130.3
12801,PRYJ,0-5,28.2
12801,PRYJ,5-15,28.2
12801,PRYJ,15-30,27.2
12801,PRYJ,30-60,32.7
12801,PRYJ,60-120,59.8
12801,PRYJ,120+,103.7
12801,PURI,0-5,0.1
12801,PURI,5-15,0.1
12801,PURI,15-30,0.0
12801,PURI,30-60,3.5
12801,PURI,60-120,17.5
12801,PURI,120+,33.4
12801,SSM,0-5,48.0
12801,SSM,5-15,48.0
12801,SSM,15-30,47.0
12801,SSM,30-60,52.0
12801,SSM,60-120,85.1
12801,SSM,120+,131.4
12801,TATA,0-5,46.8
12801,TATA,5-15,46.8
12801,TATA,15-30,45.8
12801,TATA,30-60,43.5
12801,TATA,60-120,73.3
12801,TATA,120+,107.8
12802,ANVT,0-5,6.5
12802,ANVT,5-15,6.6
12802,ANVT,15-30,6.4
12802,ANVT,30-60,8.3
12802,ANVT,60-120,17.9
12802,ANVT,120+,29.8
12802,AUBR,0-5,17.9
12802,AUBR,5-15,18.0
12802,AUBR,15-30,18.0
12802,AUBR,30-60,23.2
12802,AUBR,60-120,44.6
12802,AUBR,120+,64.6
12802,BBM,0-5,24.3
12802,BBM,5-15,24.3
12802,BBM,15-30,24.4
12802,BBM,30-60,29.9
12802,BBM,60-120,54.8
12802,BBM,120+,82.1
12802,BBS,0-5,70.3
12802,BBS,5-15,70.4
12802,BBS,15-30,71.2
12802,BBS,30-60,77.9
12802,BBS,60-120,117.1
12802,BBS,120+,161.0
12802,BBU,0-5,11.4
12802,BBU,5-15,11.4
12802,BBU,15-30,11.6
12802,BBU,30-60,16.5
12802,BBU,60-120,33.2
12802,BBU,120+,53.3
12802,BHC,0-5,32.1
12802,BHC,5-15,32.2
12802,BHC,15-30,32.5
12802,BHC,30-60,38.6
12802,BHC,60-120,70.6
12802,BHC,120+,106.7
12802,BKSC,0-5,30.2
12802,BKSC,5-15,30.2
12802,BKSC,15-30,30.6
12802,BKSC,30-60,36.4
12802,BKSC,60-120,68.3
12802,BKSC,120+,101.7
12802,BLS,0-5,26.9
12802,BLS,5-15,26.9
12802,BLS,15-30,27.0
12802,BLS,30-60,32.2
12802,BLS,60-120,59.3
12802,BLS,120+,88.0
12802,CAR,0-5,12.9
12802,CAR,5-15,12.9
12802,CAR,15-30,13.0
12802,CAR,30-60,17.4
12802,CAR,60-120,33.7
12802,CAR,120+,54.6
12802,CNI,0-5,20.3
12802,CNI,5-15,20.4
12802,CNI,15-30,20.5
12802,CNI,30-60,25.3
12802,CNI,60-120,46.4
12802,CNI,120+,69.9
12802,CRP,0-5,29.3
12802,CRP,5-15,29.3
12802,CRP,15-30,29.7
12802,CRP,30-60,35.0
12802,CRP,60-120,65.7
12802,CRP,120+,97.5
12802,CTC,0-5,68.9
12802,CTC,5-15,68.9
12802,CTC,15-30,69.3
12802,CTC,30-60,74.8
12802,CTC,60-120,112.1
12802,CTC,120+,158.3
12802,DDU,0-5,5.0
12802,DDU,5-15,5.0
12802,DDU,15-30,5.1
12802,DDU,30-60,6.8
12802,DDU,60-120,18.7
12802,DDU,120+,27.8
12802,DOS,0-5,16.2
12802,DOS,5-15,16.2
12802,DOS,15-30,16.4
12802,DOS,30-60,21.2
12802,DOS,60-120,40.5
12802,DOS,120+,62.2
12802,FTP,0-5,29.4
12802,FTP,5-15,29.4
12802,FTP,15-30,29.7
12802,FTP,30-60,34.7
12802,FTP,60-120,64.3
12802,FTP,120+,95.7
12802,GAYA,0-5,11.4
12802,GAYA,5-15,11.4
12802,GAYA,15-30,11.5
12802,GAYA,30-60,15.7
12802,GAYA,60-120,30.8
12802,GAYA,120+,48.9
12802,GMO,0-5,26.1
12802,GMO,5-15,26.1
12802,GMO,15-30,26.2
12802,GMO,30-60,31.1
12802,GMO,60-120,57.0
12802,GMO,120+,85.2
12802,GOY,0-5,14.4
12802,GOY,5-15,14.4
12802,GOY,15-30,14.5
12802,GOY,30-60,18.8
12802,GOY,60-120,34.6
12802,GOY,120+,54.3
12802,GTS,0-5,23.0
12802,GTS,5-15,23.0
12802,GTS,15-30,23.1
12802,GTS,30-60,27.9
12802,GTS,60-120,50.4
12802,GTS,120+,73.9
12802,HIJ,0-5,26.9
12802,HIJ,5-15,26.9
12802,HIJ,15-30,27.0
12802,HIJ,30-60,31.8
12802,HIJ,60-120,57.0
12802,HIJ,120+,84.1
12802,HZD,0-5,26.8
12802,HZD,5-15,26.8
12802,HZD,15-30,26.9
12802,HZD,30-60,31.8
12802,HZD,60-120,57.3
12802,HZD,120+,84.4
12802,JJKR,0-5,38.8
12802,JJKR,5-15,38.8
12802,JJKR,15-30,39.2
12802,JJKR,30-60,44.9
12802,JJKR,60-120,76.1
12802,JJKR,120+,120.1
12802,KQR,0-5,18.6
12802,KQR,5-15,18.7
12802,KQR,15-30,18.9
12802,KQR,30-60,23.8
12802,KQR,60-120,45.1
12802,KQR,120+,67.5
12802,KUR,0-5,76.4
12802,KUR,5-15,76.6
12802,KUR,15-30,77.4
12802,KUR,30-60,82.3
12802,KUR,60-120,118.6
12802,KUR,120+,158.4
12802,MZP,0-5,11.8
12802,MZP,5-15,11.8
12802,MZP,15-30,12.0
12802,MZP,30-60,16.2
12802,MZP,60-120,31.8
12802,MZP,120+,50.4
12802,PNME,0-5,30.9
12802,PNME,5-15,30.9
12802,PNME,15-30,31.3
12802,PNME,30-60,37.2
